codigo_municipio,nome_do_municipio,regiao,estado,populacao_muni,quanti_psis_muni,prop_psi_muni
352320,Itararé,Sudeste,SP,45213,6,7535.5
352330,Itariri,Sudeste,SP,15916,4,3979
352340,Itatiba,Sudeste,SP,127112,59,2154.4406779661017
352350,Itatinga,Sudeste,SP,19462,4,4865.5
352360,Itirapina,Sudeste,SP,16454,5,3290.8
352370,Itirapuã,Sudeste,SP,5857,3,1952.3333333333333
352380,Itobi,Sudeste,SP,8227,4,2056.75
352390,Itu,Sudeste,SP,175047,105,1667.1142857142856
352400,Itupeva,Sudeste,SP,74994,32,2343.5625
352410,Ituverava,Sudeste,SP,38413,27,1422.7037037037037
352420,Jaborandi,Sudeste,SP,6280,4,1570
352430,Jaboticabal,Sudeste,SP,73473,25,2938.92
352440,Jacareí,Sudeste,SP,250952,91,2757.714285714286
352450,Jaci,Sudeste,SP,7944,13,611.0769230769231
352460,Jacupiranga,Sudeste,SP,16216,2,8108
352470,Jaguariúna,Sudeste,SP,62309,50,1246.18
352480,Jales,Sudeste,SP,50078,23,2177.304347826087
352490,Jambeiro,Sudeste,SP,6611,2,3305.5
352500,Jandira,Sudeste,SP,121550,24,5064.583333333333
352510,Jardinópolis,Sudeste,SP,47125,16,2945.3125
352520,Jarinu,Sudeste,SP,40007,5,8001.4
352530,Jaú,Sudeste,SP,137409,62,2216.2741935483873
352540,Jeriquara,Sudeste,SP,4000,1,4000
352550,Joanópolis,Sudeste,SP,13131,1,13131
352560,João Ramalho,Sudeste,SP,4464,1,4464
352570,José Bonifácio,Sudeste,SP,37992,10,3799.2
352580,Júlio Mesquita,Sudeste,SP,4302,1,4302
352585,Jumirim,Sudeste,SP,3132,1,3132
352590,Jundiaí,Sudeste,SP,463039,198,2338.580808080808
352600,Junqueirópolis,Sudeste,SP,20939,10,2093.9
352610,Juquiá,Sudeste,SP,17184,3,5728
352620,Juquitiba,Sudeste,SP,27969,18,1553.8333333333333
352630,Lagoinha,Sudeste,SP,5183,2,2591.5
352640,Laranjal Paulista,Sudeste,SP,27044,12,2253.6666666666665
352650,Lavínia,Sudeste,SP,9940,3,3313.3333333333335
352670,Leme,Sudeste,SP,101537,51,1990.921568627451
352680,Lençóis Paulista,Sudeste,SP,68568,29,2364.4137931034484
352690,Limeira,Sudeste,SP,301292,71,4243.549295774648
352700,Lindóia,Sudeste,SP,7158,2,3579
352710,Lins,Sudeste,SP,76844,39,1970.3589743589744
352720,Lorena,Sudeste,SP,87468,26,3364.153846153846
352725,Lourdes,Sudeste,SP,1962,1,1962
352730,Louveira,Sudeste,SP,54865,49,1119.6938775510205
352740,Lucélia,Sudeste,SP,20378,8,2547.25
352750,Lucianópolis,Sudeste,SP,2423,3,807.6666666666666
352760,Luís Antônio,Sudeste,SP,12564,5,2512.8
352770,Luiziânia,Sudeste,SP,4740,3,1580
352780,Lupércio,Sudeste,SP,4004,2,2002
352800,Macatuba,Sudeste,SP,17140,13,1318.4615384615386
352810,Macaubal,Sudeste,SP,7581,7,1083
352820,Macedônia,Sudeste,SP,4058,1,4058
352830,Magda,Sudeste,SP,3211,3,1070.3333333333333
352840,Mairinque,Sudeste,SP,51888,8,6486
352850,Mairiporã,Sudeste,SP,97835,29,3373.6206896551726
352860,Manduri,Sudeste,SP,10122,2,5061
352870,Marabá Paulista,Sudeste,SP,4619,1,4619
352880,Maracaí,Sudeste,SP,12804,11,1164
352885,Marapoama,Sudeste,SP,3415,2,1707.5
352890,Mariápolis,Sudeste,SP,3526,1,3526
352900,Marília,Sudeste,SP,247348,157,1575.4649681528663
352910,Marinópolis,Sudeste,SP,1862,2,931
352920,Martinópolis,Sudeste,SP,25240,15,1682.6666666666667
352930,Matão,Sudeste,SP,81075,55,1474.090909090909
352940,Mauá,Sudeste,SP,429014,85,5047.2235294117645
352950,Mendonça,Sudeste,SP,6420,2,3210
352960,Meridiano,Sudeste,SP,4721,1,4721
352965,Mesópolis,Sudeste,SP,1990,1,1990
352970,Miguelópolis,Sudeste,SP,19621,8,2452.625
352980,Mineiros do Tietê,Sudeste,SP,11322,4,2830.5
352990,Miracatu,Sudeste,SP,18610,6,3101.6666666666665
353000,Mira Estrela,Sudeste,SP,3209,4,802.25
353010,Mirandópolis,Sudeste,SP,28754,27,1064.962962962963
353020,Mirante do Paranapanema,Sudeste,SP,16031,4,4007.75
353030,Mirassol,Sudeste,SP,65811,30,2193.7
353040,Mirassolândia,Sudeste,SP,4783,2,2391.5
353050,Mococa,Sudeste,SP,69372,17,4080.705882352941
353060,Mogi das Cruzes,Sudeste,SP,470302,95,4950.547368421053
353070,Mogi Guaçu,Sudeste,SP,160318,29,5528.206896551724
353080,Mogi Mirim,Sudeste,SP,95742,67,1428.9850746268658
353090,Mombuca,Sudeste,SP,3830,2,1915
353100,Monções,Sudeste,SP,1947,2,973.5
353110,Mongaguá,Sudeste,SP,64845,7,9263.57142857143
353120,Monte Alegre do Sul,Sudeste,SP,8923,6,1487.1666666666667
353130,Monte Alto,Sudeste,SP,48758,22,2216.2727272727275
353140,Monte Aprazível,Sudeste,SP,22668,14,1619.142857142857
353150,Monte Azul Paulista,Sudeste,SP,18337,11,1667
353160,Monte Castelo,Sudeste,SP,4306,3,1435.3333333333333
353170,Monteiro Lobato,Sudeste,SP,4205,2,2102.5
353180,Monte Mor,Sudeste,SP,67832,10,6783.2
353190,Morro Agudo,Sudeste,SP,28521,17,1677.7058823529412
353200,Morungaba,Sudeste,SP,14147,21,673.6666666666666
353205,Motuca,Sudeste,SP,4071,2,2035.5
353210,Murutinga do Sul,Sudeste,SP,3748,2,1874
353215,Nantes,Sudeste,SP,2697,4,674.25
353220,Narandiba,Sudeste,SP,5956,1,5956
353230,Natividade da Serra,Sudeste,SP,7155,2,3577.5
353240,Nazaré Paulista,Sudeste,SP,18675,7,2667.8571428571427
353250,Neves Paulista,Sudeste,SP,9953,1,9953
353260,Nhandeara,Sudeste,SP,9915,5,1983
353270,Nipoã,Sudeste,SP,4876,2,2438
353280,Nova Aliança,Sudeste,SP,6885,3,2295
353282,Nova Campina,Sudeste,SP,8630,3,2876.6666666666665
353284,Nova Canaã Paulista,Sudeste,SP,2055,1,2055
353286,Nova Castilho,Sudeste,SP,1072,3,357.3333333333333
353290,Nova Europa,Sudeste,SP,9459,3,3153
353300,Nova Granada,Sudeste,SP,19733,3,6577.666666666667
353310,Nova Guataporanga,Sudeste,SP,2188,3,729.3333333333334
353320,Nova Independência,Sudeste,SP,4847,3,1615.6666666666667
353325,Novais,Sudeste,SP,4463,2,2231.5
353330,Nova Luzitânia,Sudeste,SP,2817,2,1408.5
353340,Nova Odessa,Sudeste,SP,64596,19,3399.7894736842104
353350,Novo Horizonte,Sudeste,SP,39494,24,1645.5833333333333
353360,Nuporanga,Sudeste,SP,7570,5,1514
353370,Ocauçu,Sudeste,SP,4418,1,4418
353380,Óleo,Sudeste,SP,2535,1,2535
353390,Olímpia,Sudeste,SP,56874,29,1961.1724137931035
353400,Onda Verde,Sudeste,SP,4942,1,4942
353410,Oriente,Sudeste,SP,6180,3,2060
353420,Orindiúva,Sudeste,SP,6157,2,3078.5
353430,Orlândia,Sudeste,SP,39144,12,3262
353440,Osasco,Sudeste,SP,759524,76,9993.736842105263
353450,Oscar Bressane,Sudeste,SP,2502,2,1251
353460,Osvaldo Cruz,Sudeste,SP,32112,13,2470.153846153846
353470,Ourinhos,Sudeste,SP,106911,52,2055.980769230769
353475,Ouroeste,Sudeste,SP,10660,6,1776.6666666666667
353480,Ouro Verde,Sudeste,SP,7900,4,1975
353490,Pacaembu,Sudeste,SP,15273,14,1090.9285714285713
353500,Palestina,Sudeste,SP,11704,4,2926
353510,Palmares Paulista,Sudeste,SP,9666,2,4833
353520,Palmeira d'Oeste,Sudeste,SP,8971,5,1794.2
353530,Palmital,Sudeste,SP,19714,10,1971.4
353540,Panorama,Sudeste,SP,15227,7,2175.285714285714
353550,Paraguaçu Paulista,Sudeste,SP,42049,18,2336.0555555555557
353560,Paraibuna,Sudeste,SP,17959,3,5986.333333333333
353570,Paraíso,Sudeste,SP,6218,5,1243.6
353580,Paranapanema,Sudeste,SP,19853,12,1654.4166666666667
353590,Paranapuã,Sudeste,SP,4118,1,4118
353600,Parapuã,Sudeste,SP,10720,5,2144
353610,Pardinho,Sudeste,SP,7435,2,3717.5
353620,Pariquera-Açu,Sudeste,SP,19603,17,1153.1176470588234
353625,Parisi,Sudeste,SP,3030,3,1010
353630,Patrocínio Paulista,Sudeste,SP,14888,7,2126.8571428571427
353640,Paulicéia,Sudeste,SP,8255,1,8255
353650,Paulínia,Sudeste,SP,116674,36,3240.9444444444443
353657,Paulistânia,Sudeste,SP,2156,4,539
353660,Paulo de Faria,Sudeste,SP,7390,4,1847.5
353670,Pederneiras,Sudeste,SP,46337,35,1323.9142857142858
353680,Pedra Bela,Sudeste,SP,6745,1,6745
353690,Pedranópolis,Sudeste,SP,2856,3,952
353700,Pedregulho,Sudeste,SP,15737,3,5245.666666666667
353710,Pedreira,Sudeste,SP,44385,23,1929.7826086956522
353715,Pedrinhas Paulista,Sudeste,SP,2833,3,944.3333333333334
353720,Pedro de Toledo,Sudeste,SP,11617,3,3872.3333333333335
353730,Penápolis,Sudeste,SP,63426,34,1865.4705882352941
353740,Pereira Barreto,Sudeste,SP,24360,6,4060
353750,Pereiras,Sudeste,SP,9013,3,3004.3333333333335
353760,Peruíbe,Sudeste,SP,70629,9,7847.666666666667
353770,Piacatu,Sudeste,SP,5631,2,2815.5
353780,Piedade,Sudeste,SP,54266,14,3876.1428571428573
353790,Pilar do Sul,Sudeste,SP,28459,4,7114.75
353800,Pindamonhangaba,Sudeste,SP,172681,57,3029.4912280701756
353820,Pinhalzinho,Sudeste,SP,15676,5,3135.2
353830,Piquerobi,Sudeste,SP,3287,4,821.75
353850,Piquete,Sudeste,SP,12516,1,12516
353860,Piracaia,Sudeste,SP,26795,13,2061.153846153846
353870,Piracicaba,Sudeste,SP,440835,64,6888.046875
353880,Piraju,Sudeste,SP,30294,14,2163.8571428571427
353890,Pirajuí,Sudeste,SP,22734,18,1263
353900,Pirangi,Sudeste,SP,11085,5,2217
353910,Pirapora do Bom Jesus,Sudeste,SP,18925,4,4731.25
353920,Pirapozinho,Sudeste,SP,26097,10,2609.7
353930,Pirassununga,Sudeste,SP,75594,43,1758
353940,Piratininga,Sudeste,SP,15657,3,5219
353950,Pitangueiras,Sudeste,SP,34361,13,2643.153846153846
353960,Planalto,Sudeste,SP,4451,2,2225.5
353970,Platina,Sudeste,SP,3055,2,1527.5
353980,Poá,Sudeste,SP,106355,13,8181.153846153846
353990,Poloni,Sudeste,SP,5702,6,950.3333333333334
354000,Pompéia,Sudeste,SP,20520,21,977.1428571428571
354010,Pongaí,Sudeste,SP,3440,2,1720
354020,Pontal,Sudeste,SP,38286,13,2945.076923076923
354025,Pontalinda,Sudeste,SP,4198,1,4198
354030,Pontes Gestal,Sudeste,SP,2411,1,2411
354040,Populina,Sudeste,SP,4182,3,1394
354050,Porangaba,Sudeste,SP,10850,2,5425
354060,Porto Feliz,Sudeste,SP,58605,6,9767.5
354070,Porto Ferreira,Sudeste,SP,53966,18,2998.1111111111113
354075,Potim,Sudeste,SP,20801,3,6933.666666666667
354080,Potirendaba,Sudeste,SP,19097,14,1364.0714285714287
354085,Pracinha,Sudeste,SP,2589,3,863
354090,Pradópolis,Sudeste,SP,17299,3,5766.333333333333
354100,Praia Grande,Sudeste,SP,368539,75,4913.8533333333335
354105,Pratânia,Sudeste,SP,5264,3,1754.6666666666667
354110,Presidente Alves,Sudeste,SP,3830,4,957.5
354120,Presidente Bernardes,Sudeste,SP,14803,13,1138.6923076923076
354130,Presidente Epitácio,Sudeste,SP,40322,10,4032.2
354140,Presidente Prudente,Sudeste,SP,234706,72,3259.8055555555557
354150,Presidente Venceslau,Sudeste,SP,35810,10,3581
354160,Promissão,Sudeste,SP,35973,20,1798.65
354165,Quadra,Sudeste,SP,3477,1,3477
354170,Quatá,Sudeste,SP,13412,8,1676.5
354180,Queiroz,Sudeste,SP,3366,3,1122
354190,Queluz,Sudeste,SP,9074,9,1008.2222222222222
354200,Quintana,Sudeste,SP,7260,6,1210
354210,Rafard,Sudeste,SP,9145,3,3048.3333333333335
354220,Rancharia,Sudeste,SP,29387,10,2938.7
354230,Redenção da Serra,Sudeste,SP,4637,2,2318.5
354240,Regente Feijó,Sudeste,SP,20620,4,5155
354250,Reginópolis,Sudeste,SP,7820,2,3910
354260,Registro,Sudeste,SP,61927,24,2580.2916666666665
354270,Restinga,Sudeste,SP,6486,4,1621.5
354280,Ribeira,Sudeste,SP,3158,3,1052.6666666666667
354290,Ribeirão Bonito,Sudeste,SP,11040,1,11040
354300,Ribeirão Branco,Sudeste,SP,18942,6,3157
354310,Ribeirão Corrente,Sudeste,SP,4717,3,1572.3333333333333
354320,Ribeirão do Sul,Sudeste,SP,4776,2,2388
354323,Ribeirão dos Índios,Sudeste,SP,2040,1,2040
354325,Ribeirão Grande,Sudeste,SP,7571,4,1892.75
354330,Ribeirão Pires,Sudeste,SP,118954,37,3214.972972972973
354340,Ribeirão Preto,Sudeste,SP,731639,233,3140.0815450643777
354350,Riversul,Sudeste,SP,5628,1,5628
354360,Rifaina,Sudeste,SP,4179,4,1044.75
354370,Rincão,Sudeste,SP,9101,3,3033.6666666666665
354380,Rinópolis,Sudeste,SP,9334,6,1555.6666666666667
354390,Rio Claro,Sudeste,SP,210323,95,2213.926315789474
354400,Rio das Pedras,Sudeste,SP,32329,11,2939
354410,Rio Grande da Serra,Sudeste,SP,45324,12,3777
354420,Riolândia,Sudeste,SP,10444,4,2611
354425,Rosana,Sudeste,SP,17434,8,2179.25
354430,Roseira,Sudeste,SP,11137,5,2227.4
354440,Rubiácea,Sudeste,SP,2740,2,1370
354450,Rubinéia,Sudeste,SP,3998,2,1999
354460,Sabino,Sudeste,SP,5182,2,2591
354470,Sagres,Sudeste,SP,2522,2,1261
354480,Sales,Sudeste,SP,6645,2,3322.5
354490,Sales Oliveira,Sudeste,SP,11683,6,1947.1666666666667
354500,Salesópolis,Sudeste,SP,15381,4,3845.25
354510,Salmourão,Sudeste,SP,4883,2,2441.5
354515,Saltinho,Sudeste,SP,8407,4,2101.75
354520,Salto,Sudeste,SP,141111,36,3919.75
354530,Salto de Pirapora,Sudeste,SP,45262,11,4114.727272727273
354540,Salto Grande,Sudeste,SP,9221,7,1317.2857142857142
354550,Sandovalina,Sudeste,SP,3697,3,1232.3333333333333
354560,Santa Adélia,Sudeste,SP,14193,9,1577
354570,Santa Albertina,Sudeste,SP,6566,1,6566
354580,Santa Bárbara d'Oeste,Sudeste,SP,189456,18,10525.333333333334
354600,Santa Branca,Sudeste,SP,14219,6,2369.8333333333335
354610,Santa Clara d'Oeste,Sudeste,SP,2694,3,898
354620,Santa Cruz da Conceição,Sudeste,SP,4375,1,4375
354625,Santa Cruz da Esperança,Sudeste,SP,2168,1,2168
354630,Santa Cruz das Palmeiras,Sudeste,SP,29489,6,4914.833333333333
354640,Santa Cruz do Rio Pardo,Sudeste,SP,47759,12,3979.9166666666665
354650,Santa Ernestina,Sudeste,SP,6274,2,3137
354660,Santa Fé do Sul,Sudeste,SP,36288,17,2134.5882352941176
354670,Santa Gertrudes,Sudeste,SP,23192,12,1932.6666666666667
354680,Santa Isabel,Sudeste,SP,54691,10,5469.1
354690,Santa Lúcia,Sudeste,SP,7144,2,3572
354700,Santa Maria da Serra,Sudeste,SP,5308,1,5308
354710,Santa Mercedes,Sudeste,SP,3017,2,1508.5
354720,Santana da Ponte Pensa,Sudeste,SP,1699,1,1699
354730,Santana de Parnaíba,Sudeste,SP,163787,69,2373.7246376811595
354740,Santa Rita d'Oeste,Sudeste,SP,2796,2,1398
354750,Santa Rita do Passa Quatro,Sudeste,SP,24996,11,2272.3636363636365
354760,Santa Rosa de Viterbo,Sudeste,SP,23710,4,5927.5
354765,Santa Salete,Sudeste,SP,1692,2,846
354770,Santo Anastácio,Sudeste,SP,17960,6,2993.3333333333335
354780,Santo André,Sudeste,SP,782048,143,5468.867132867133
354790,Santo Antônio da Alegria,Sudeste,SP,6933,3,2311
354800,Santo Antônio de Posse,Sudeste,SP,23867,18,1325.9444444444443
354805,Santo Antônio do Aracanguá,Sudeste,SP,8593,4,2148.25
354810,Santo Antônio do Jardim,Sudeste,SP,6243,1,6243
354820,Santo Antônio do Pinhal,Sudeste,SP,7314,2,3657
354830,Santo Expedito,Sudeste,SP,3069,1,3069
354840,Santópolis do Aguapeí,Sudeste,SP,3921,4,980.25
354850,Santos,Sudeste,SP,429547,148,2902.3445945945946
354860,São Bento do Sapucaí,Sudeste,SP,11989,6,1998.1666666666667
354870,São Bernardo do Campo,Sudeste,SP,841154,159,5290.276729559749
354880,São Caetano do Sul,Sudeste,SP,172693,82,2106.012195121951
354890,São Carlos,Sudeste,SP,266427,127,2097.850393700787
354900,São Francisco,Sudeste,SP,2623,3,874.3333333333334
354910,São João da Boa Vista,Sudeste,SP,96080,41,2343.4146341463415
354920,São João das Duas Pontes,Sudeste,SP,2623,2,1311.5
354925,São João de Iracema,Sudeste,SP,1882,1,1882
354930,São João do Pau d'Alho,Sudeste,SP,2293,1,2293
354940,São Joaquim da Barra,Sudeste,SP,49885,17,2934.4117647058824
354950,São José da Bela Vista,Sudeste,SP,7664,4,1916
354960,São José do Barreiro,Sudeste,SP,3888,2,1944
354970,São José do Rio Pardo,Sudeste,SP,53427,17,3142.764705882353
354980,São José do Rio Preto,Sudeste,SP,504166,244,2066.254098360656
354990,São José dos Campos,Sudeste,SP,727078,142,5120.267605633803
354995,São Lourenço da Serra,Sudeste,SP,16479,4,4119.75
355000,São Luiz do Paraitinga,Sudeste,SP,10487,2,5243.5
355010,São Manuel,Sudeste,SP,38131,10,3813.1
355020,São Miguel Arcanjo,Sudeste,SP,32924,14,2351.714285714286
355030,São Paulo,Sudeste,SP,11904961,3807,3127.1239821381664
355040,São Pedro,Sudeste,SP,39855,27,1476.111111111111
355050,São Pedro do Turvo,Sudeste,SP,7333,4,1833.25
355060,São Roque,Sudeste,SP,81366,23,3537.6521739130435
355070,São Sebastião,Sudeste,SP,84280,45,1872.888888888889
355080,São Sebastião da Grama,Sudeste,SP,10428,4,2607
355090,São Simão,Sudeste,SP,13560,5,2712
355100,São Vicente,Sudeste,SP,338326,54,6265.2962962962965
355110,Sarapuí,Sudeste,SP,10677,2,5338.5
355120,Sarutaiá,Sudeste,SP,3772,1,3772
355130,Sebastianópolis do Sul,Sudeste,SP,3191,2,1595.5
355140,Serra Azul,Sudeste,SP,13108,5,2621.6
355150,Serrana,Sudeste,SP,45580,22,2071.818181818182
355160,Serra Negra,Sudeste,SP,31047,24,1293.625
355170,Sertãozinho,Sudeste,SP,132176,18,7343.111111111111
355180,Sete Barras,Sudeste,SP,12903,3,4301
355190,Severínia,Sudeste,SP,14693,4,3673.25
355200,Silveiras,Sudeste,SP,6329,4,1582.25
355210,Socorro,Sudeste,SP,41527,11,3775.181818181818
355220,Sorocaba,Sudeste,SP,762172,164,4647.390243902439
355230,Sud Mennucci,Sudeste,SP,7464,4,1866
355240,Sumaré,Sudeste,SP,291116,117,2488.17094017094
355250,Suzano,Sudeste,SP,320261,69,4641.463768115942
355255,Suzanápolis,Sudeste,SP,3465,4,866.25
355260,Tabapuã,Sudeste,SP,11498,5,2299.6
355270,Tabatinga,Sudeste,SP,14997,3,4999
355280,Taboão da Serra,Sudeste,SP,285307,47,6070.36170212766
355290,Taciba,Sudeste,SP,6418,1,6418
355300,Taguaí,Sudeste,SP,13068,5,2613.6
355310,Taiaçu,Sudeste,SP,5744,5,1148.8
355320,Taiúva,Sudeste,SP,6770,3,2256.6666666666665
355330,Tambaú,Sudeste,SP,21650,4,5412.5
355340,Tanabi,Sudeste,SP,26071,8,3258.875
355350,Tapiraí,Sudeste,SP,8122,4,2030.5
355360,Tapiratiba,Sudeste,SP,11903,7,1700.4285714285713
355365,Taquaral,Sudeste,SP,2649,5,529.8
355370,Taquaritinga,Sudeste,SP,53264,18,2959.1111111111113
355380,Taquarituba,Sudeste,SP,24932,16,1558.25
355385,Taquarivaí,Sudeste,SP,7170,2,3585
355390,Tarabai,Sudeste,SP,6633,2,3316.5
355395,Tarumã,Sudeste,SP,15315,6,2552.5
355400,Tatuí,Sudeste,SP,129130,53,2436.4150943396226
355410,Taubaté,Sudeste,SP,322397,65,4959.953846153846
355420,Tejupá,Sudeste,SP,4119,4,1029.75
355430,Teodoro Sampaio,Sudeste,SP,22598,17,1329.2941176470588
355440,Terra Roxa,Sudeste,SP,7965,8,995.625
355450,Tietê,Sudeste,SP,38723,11,3520.2727272727275
355460,Timburi,Sudeste,SP,2484,1,2484
355465,Torre de Pedra,Sudeste,SP,2056,1,2056
355470,Torrinha,Sudeste,SP,9484,2,4742
355475,Trabiju,Sudeste,SP,1724,2,862
355480,Tremembé,Sudeste,SP,53426,16,3339.125
355490,Três Fronteiras,Sudeste,SP,7060,1,7060
355495,Tuiuti,Sudeste,SP,6976,4,1744
355500,Tupã,Sudeste,SP,65433,21,3115.8571428571427
355510,Tupi Paulista,Sudeste,SP,16259,13,1250.6923076923076
355520,Turiúba,Sudeste,SP,1835,2,917.5
355530,Turmalina,Sudeste,SP,1662,1,1662
355535,Ubarana,Sudeste,SP,5458,1,5458
355540,Ubatuba,Sudeste,SP,97096,37,2624.2162162162163
355550,Ubirajara,Sudeste,SP,5289,4,1322.25
355560,Uchoa,Sudeste,SP,10670,4,2667.5
355570,União Paulista,Sudeste,SP,1628,1,1628
355580,Urânia,Sudeste,SP,8973,2,4486.5
355590,Uru,Sudeste,SP,1424,1,1424
355600,Urupês,Sudeste,SP,14073,9,1563.6666666666667
355610,Valentim Gentil,Sudeste,SP,14634,5,2926.8
355620,Valinhos,Sudeste,SP,132258,39,3391.230769230769
355630,Valparaíso,Sudeste,SP,24779,14,1769.9285714285713
355635,Vargem,Sudeste,SP,10863,2,5431.5
355640,Vargem Grande do Sul,Sudeste,SP,41256,12,3438
355645,Vargem Grande Paulista,Sudeste,SP,52352,17,3079.529411764706
355650,Várzea Paulista,Sudeste,SP,119655,18,6647.5
355660,Vera Cruz,Sudeste,SP,10274,2,5137
355670,Vinhedo,Sudeste,SP,79089,85,930.4588235294118
355680,Viradouro,Sudeste,SP,17685,7,2526.4285714285716
355690,Vista Alegre do Alto,Sudeste,SP,8368,1,8368
355695,Vitória Brasil,Sudeste,SP,1828,1,1828
355700,Votorantim,Sudeste,SP,133510,27,4944.814814814815
355710,Votuporanga,Sudeste,SP,100568,43,2338.7906976744184
355715,Zacarias,Sudeste,SP,2773,1,2773
355720,Chavantes,Sudeste,SP,12415,5,2483
355730,Estiva Gerbi,Sudeste,SP,11609,5,2321.8
410010,Abatiá,Sul,PR,7233,4,1808.25
410020,Adrianópolis,Sul,PR,6319,2,3159.5
410030,Agudos do Sul,Sul,PR,10770,1,10770
410040,Almirante Tamandaré,Sul,PR,125861,16,7866.3125
410045,Altamira do Paraná,Sul,PR,3496,2,1748
410050,Altônia,Sul,PR,18634,4,4658.5
410060,Alto Paraná,Sul,PR,14183,4,3545.75
410070,Alto Piquiri,Sul,PR,9771,5,1954.2
410080,Alvorada do Sul,Sul,PR,10481,8,1310.125
410090,Amaporã,Sul,PR,4688,1,4688
410100,Ampére,Sul,PR,20337,3,6779
410105,Anahy,Sul,PR,2971,5,594.2
410110,Andirá,Sul,PR,19989,6,3331.5
410115,Ângulo,Sul,PR,3357,2,1678.5
410120,Antonina,Sul,PR,18140,4,4535
410130,Antônio Olinto,Sul,PR,7048,3,2349.3333333333335
410140,Apucarana,Sul,PR,134910,69,1955.2173913043478
410150,Arapongas,Sul,PR,124838,26,4801.461538461538
410160,Arapoti,Sul,PR,26325,7,3760.714285714286
410165,Arapuã,Sul,PR,3573,1,3573
410170,Araruna,Sul,PR,14894,7,2127.714285714286
410180,Araucária,Sul,PR,162247,77,2107.103896103896
410185,Ariranha do Ivaí,Sul,PR,2351,2,1175.5
410190,Assaí,Sul,PR,13477,5,2695.4
410200,Assis Chateaubriand,Sul,PR,38357,16,2397.3125
410210,Astorga,Sul,PR,26203,11,2382.090909090909
410220,Atalaia,Sul,PR,4046,10,404.6
410230,Balsa Nova,Sul,PR,13867,9,1540.7777777777778
410240,Bandeirantes,Sul,PR,31747,12,2645.5833333333335
410250,Barbosa Ferraz,Sul,PR,10580,6,1763.3333333333333
410260,Barracão,Sul,PR,9903,4,2475.75
410270,Barra do Jacaré,Sul,PR,2872,1,2872
410275,Bela Vista da Caroba,Sul,PR,4122,2,2061
410280,Bela Vista do Paraíso,Sul,PR,14982,6,2497
410290,Bituruna,Sul,PR,15650,6,2608.3333333333335
410300,Boa Esperança,Sul,PR,4595,2,2297.5
410302,Boa Esperança do Iguaçu,Sul,PR,2421,2,1210.5
410304,Boa Ventura de São Roque,Sul,PR,6241,1,6241
410305,Boa Vista da Aparecida,Sul,PR,8023,5,1604.6
410310,Bocaiúva do Sul,Sul,PR,13405,3,4468.333333333333
410315,Bom Jesus do Sul,Sul,PR,4072,4,1018
410320,Bom Sucesso,Sul,PR,6674,6,1112.3333333333333
410322,Bom Sucesso do Sul,Sul,PR,3244,5,648.8
410330,Borrazópolis,Sul,PR,7818,4,1954.5
410335,Braganey,Sul,PR,4745,5,949
410337,Brasilândia do Sul,Sul,PR,3861,5,772.2
410340,Cafeara,Sul,PR,2648,2,1324
410345,Cafelândia,Sul,PR,20145,9,2238.3333333333335
410347,Cafezal do Sul,Sul,PR,4580,1,4580
410350,Califórnia,Sul,PR,8963,5,1792.6
410360,Cambará,Sul,PR,23393,5,4678.6
410370,Cambé,Sul,PR,110923,21,5282.047619047619
410380,Cambira,Sul,PR,10045,7,1435
410390,Campina da Lagoa,Sul,PR,16014,4,4003.5
410395,Campina do Simão,Sul,PR,3954,2,1977
410400,Campina Grande do Sul,Sul,PR,50600,14,3614.285714285714
410405,Campo Bonito,Sul,PR,3997,3,1332.3333333333333
410410,Campo do Tenente,Sul,PR,7693,3,2564.3333333333335
410420,Campo Largo,Sul,PR,144504,48,3010.5
410425,Campo Magro,Sul,PR,31888,5,6377.6
410430,Campo Mourão,Sul,PR,104122,96,1084.6041666666667
410440,Cândido de Abreu,Sul,PR,15081,4,3770.25
410442,Candói,Sul,PR,15174,6,2529
410445,Cantagalo,Sul,PR,10672,2,5336
410450,Capanema,Sul,PR,21088,10,2108.8
410460,Capitão Leônidas Marques,Sul,PR,14776,8,1847
410465,Carambeí,Sul,PR,24469,1,24469
410470,Carlópolis,Sul,PR,17788,5,3557.6
410480,Cascavel,Sul,PR,368195,119,3094.075630252101
